word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
interrogatorio	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
solicito	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
atacado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
convidativo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
bocejante	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
agradavel	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
sao	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
mudado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
incorruptivel	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
usurario	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
tremido	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
abandonado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
similar	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
apreciador	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
avido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
alinhado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
legitimista	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
corado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
chato	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
medonha	2	1	0	3	0.6758209839277375	2.3424689622862496e-05	4.531386649628653e-06	0.75	0.3864762307712325	1.0846214277298192	-0.5581411541568906	0.0	19th
pratico	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
compacto	2	1	0	3	0.6758209839277375	2.3424689622862496e-05	4.531386649628653e-06	0.75	0.3864762307712325	1.0846214277298192	-0.5581411541568906	0.0	19th
musculoso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
velha	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
estafado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
impulsivo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
inditoso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
conservadora	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
grisalha	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
inscrito	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
envolta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
monstruoso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
desprezado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
herodiano	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
vaporosa	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
citado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
previsto	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
desacompanhado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
cravados	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
seca	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
prostituta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
leproso	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
volante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
obsequioso	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
paciente	6	0	0	6	1.0	7.02740688685875e-05	0.0	8.333333333333334	0.0038924171227786	1.4900865358379831	0.0	0.0	19th
crescido	7	0	0	7	1.0	8.198641368001875e-05	0.0	10.285714285714286	0.0013406411172294	1.4900865358379831	0.0	0.0	19th
posta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
loiro	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
fecho	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
vivaz	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
mago	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
magistral	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
divinal	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
tiritante	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
tacanho	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
afoito	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
exausta	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
desarmado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
animador	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
satisfeita	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
amparado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
paternal	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
melindroso	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
profunda	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
descrente	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
valorosas	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
miserando	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
vaga	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
confuso	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
denso	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
confusa	1	0	1	2	1.0	1.1712344811431248e-05	0.0	0.0	1.0	0.7969393552780382	0.0	0.9562116626726976	19th
pasma	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
tinhoso	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
gracioso	12	0	0	12	1.0	0.0001405481377371	0.0	20.166666666666668	7.09790833090828e-06	1.4900865358379831	0.0	0.0	19th
consumido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
brando	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
arisca	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
aflita	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
perdoado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
revestido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
constrangido	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
prendado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
estrelado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
varonil	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
porco	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
magra	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
marcado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
desajeitado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
impedido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
testa	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
birrento	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
caseira	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
mulata	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
isolado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
bisbilhoteiro	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
suprimido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
travesso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
escultural	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
preta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
puxado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
tampado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
acabrunhado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
danado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
belfa	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
sozinha	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
tumultuosa	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
senhoril	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
adoentado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
mana	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
habilitado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
fraca	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
completa	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
volumoso	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
picante	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
adverso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
pungente	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
israelita	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
credora	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
ferino	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
bem-vinda	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
arriscado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
metida	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
nefasta	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
escampo	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
faceiro	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
desfeita	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
figadal	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
escasso	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
modesta	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
fugido	2	0	1	3	1.0	2.3424689622862496e-05	0.0	0.75	0.3864762307712325	1.0846214277298192	0.0	0.5507465545645335	19th
liso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
horrendo	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
infernal	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
mendaz	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
desbotado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
explorado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
ajoelhado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
grega	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
improdutivo	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
mofino	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
magricela	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
alegres	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
altissonante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
grata	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
explicito	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
constituido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
sonante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
cigano	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
protestante	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
vagabundo	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
desconsolado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
contrariado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
beata	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
desempregado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
provida	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
negra	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
voluptuoso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
constipado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
abolicionista	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
disperso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
pedido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
animoso	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
provido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
revel	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
pecador	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
civilizado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
inclinado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
moribundo	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
preponderante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
indiscreto	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
pendurado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
benquista	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
apta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
morador	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
dengoso	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
escandaloso	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
sonolenta	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
sedutor	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
esplendor	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
assombrado	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
restabelecida	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
quieta	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
injurioso	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
manifesto	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
boas	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
macilento	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
condutor	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
veloz	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
brusco	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
verosimil	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
volatil	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
complicadissimo	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
taciturna	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
barbara	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
optimista	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
luxuriante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
sumido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
homossexual	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
nefando	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
letal	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
bojudo	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
esgalgado	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
sacudido	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
formosa	3	0	0	3	1.0	3.513703443429375e-05	0.0	2.6666666666666665	0.1024704348597494	1.4900865358379831	0.0	0.0	19th
ignorado	6	0	0	6	1.0	7.02740688685875e-05	0.0	8.333333333333334	0.0038924171227786	1.4900865358379831	0.0	0.0	19th
rubra	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
cinza	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
carnavalesco	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
enroupado	4	0	0	4	1.0	4.684937924572499e-05	0.0	4.5	0.0338948535246892	1.4900865358379831	0.0	0.0	19th
turbulenta	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
desmedido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
liquidado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
cacete	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
sujeita	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
resumido	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
repulsa	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
galante	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
incomparavel	2	0	0	2	1.0	2.3424689622862496e-05	0.0	1.0	0.3173105078629111	1.4900865358379831	0.0	0.0	19th
desastrado	1	0	0	1	1.0	1.1712344811431248e-05	0.0	0.0	1.0	1.4900865358379831	0.0	0.0	19th
